id,key,value,type 
10384966,source,tiger_import_dch_v0.6_20070809,tiger
10384966,reviewed,no,tiger
10384966,zip_left,80129,tiger
10384966,name_base,Deer Creek,tiger
10384966,name_type,Ct,tiger
10384966,separated,no,tiger
10384966,zip_right,80129,tiger
10384966,name_direction_prefix,S,tiger
10384988,name,Crystallo Drive,regular
10384988,highway,residential,regular
10384988,cfcc,A41,tiger
10384988,county,"Douglas, CO",tiger
10384988,zip_left,80134,tiger
10384988,name_base,Crystallo,tiger
10384988,name_type,Dr,tiger
10384988,zip_right,80134,tiger
10385018,name,Eagle Run Drive,regular
10385018,highway,residential,regular
10385018,cfcc,A41,tiger
10385018,county,"Douglas, CO",tiger
10385018,reviewed,yes,tiger
10385018,zip_left,80138,tiger
10385018,name_base,Eagle Run,tiger
10385018,name_type,Dr,tiger
10385018,zip_right,80138,tiger
10385039,name,South Foothills Canyon Boulevard,regular
10385039,highway,tertiary,regular
10385039,county,"Douglas, CO",tiger
10385039,name_base,Foothills Canyon,tiger
10385039,name_type,Blvd,tiger
10385039,name_direction_prefix,S,tiger
10385072,name,Country Meadows Drive,regular
10385072,oneway,no,regular
10385072,highway,residential,regular
10385072,surface,asphalt,regular
10385072,cfcc,A41,tiger
10385072,county,"Douglas, CO",tiger
10385072,reviewed,no,tiger
10385072,zip_left,80134,tiger
10385072,name_base,Country Meadows,tiger
10385072,name_type,Dr,tiger
10385072,zip_right,80134,tiger
10385108,name,Canberra Court,regular
10385108,highway,residential,regular
10385108,cfcc,A41,tiger
10385108,tlid,130820293,tiger
10385108,county,"Douglas, CO",tiger
10385108,source,tiger_import_dch_v0.6_20070809,tiger
10385108,reviewed,no,tiger
10385108,zip_left,80130,tiger
10385108,name_base,Canberra,tiger
10385108,name_type,Ct,tiger
10385108,separated,no,tiger
10385108,zip_right,80130,tiger
10385141,highway,residential,regular
10385141,name,Day Star Court,regular
10385141,cfcc,A41,tiger
10385141,county,"Douglas, CO",tiger
10385141,name_base,Day Star,tiger
10385141,name_type,Ct,tiger
10385141,reviewed,no,tiger
10385141,zip_left,80138,tiger
10385141,zip_right,80138,tiger
10385166,name,Fox Den Drive,regular
10385166,highway,residential,regular
10385166,cfcc,A41,tiger
10385166,county,"Douglas, CO",tiger
10385195,name,Blue Heron Way,regular
10385195,highway,residential,regular
10385195,cfcc,A41,tiger
10385195,tlid,130816796,tiger
10385195,county,"Douglas, CO",tiger
10385195,source,tiger_import_dch_v0.6_20070809,tiger
10385195,reviewed,no,tiger
10385195,zip_left,80129,tiger
10385195,name_base,Blue Heron,tiger
10385195,name_type,Way,tiger
10385195,separated,no,tiger
10385195,zip_right,80129,tiger
10385195,upload_uuid,bulk_upload.pl-c1a3122b-a4c4-4903-b8cb-aed56cefa025,tiger
10385222,name,East Villasur Court,regular
10385222,highway,residential,regular
10385222,cfcc,A41,tiger
10385222,tlid,130795441,tiger
10385222,county,"Douglas, CO",tiger
10385222,source,tiger_import_dch_v0.6_20070809,tiger
10385222,reviewed,no,tiger
10385222,zip_left,80134,tiger
10385222,name_base,Villasur,tiger
10385222,name_type,Ct,tiger
10385222,separated,no,tiger
10385222,zip_right,80134,tiger
10385222,name_direction_prefix,E,tiger
10385287,name,Prairie Hawk Drive,regular
10385287,lanes,2,regular
10385287,name_1,Santa Fe Avenue,regular
10385287,name_2,North Santa Fe Boulevard,regular
10385287,oneway,no,regular
10385287,source,bing,regular
10385287,highway,unclassified,regular
10385287,surface,asphalt,regular
10385287,cfcc,A41,tiger
10385287,county,"Douglas, CO",tiger
10385287,reviewed,no,tiger
10385287,zip_left,80104,tiger
10385287,name_base,Prairie Hawk,tiger
10385287,name_type,Dr,tiger
10385287,zip_right,80109,tiger
10385287,zip_left_1,80104,tiger
10385287,name_base_1,Santa Fe,tiger
10385287,name_base_2,Santa Fe,tiger
10385287,name_type_1,Ave,tiger
10385287,name_type_2,Blvd,tiger
10385287,zip_right_1,80104,tiger
10385287,name_direction_prefix_2,N,tiger
10385324,name,Club Drive,regular
10385324,name_1,Tallman Drive,regular
10385324,highway,residential,regular
10385324,cfcc,A41,tiger
10385324,county,"Douglas, CO",tiger
10385324,reviewed,no,tiger
10385324,zip_left,80138,tiger
10385324,name_base,Club,tiger
10385324,name_type,Dr,tiger
10385324,zip_right,80138,tiger
10385324,name_base_1,Tallman,tiger
10385324,name_type_1,Dr,tiger
10385364,name,Lionshead Parkway,regular
10385364,highway,residential,regular
10385364,cfcc,A41,tiger
10385364,county,"Douglas, CO",tiger
10385364,reviewed,yes,tiger
10385364,zip_left,80124,tiger
10385364,name_base,Lionshead,tiger
10385364,name_type,Pky,tiger
10385397,name,Curlycup Place,regular
10385397,highway,residential,regular
10385397,cfcc,A41,tiger
10385397,tlid,130802910:130802913,tiger
10385397,county,"Douglas, CO",tiger
10385397,source,tiger_import_dch_v0.6_20070809,tiger
10385397,reviewed,no,tiger
10385397,zip_left,80134,tiger
10385397,name_base,Curlycup,tiger
10385397,name_type,Pl,tiger
10385397,separated,no,tiger
10385397,zip_right,80134,tiger
10385432,access,permissive,regular
10385432,highway,service,regular
10385432,surface,dirt,regular
10385432,cfcc,A41,tiger
10385432,county,"Douglas, CO",tiger
10385432,reviewed,no,tiger
10385432,name_base,Newlin Gulch,tiger
10385432,name_type,Rd,tiger
10385432,name_direction_prefix,N,tiger
10385465,name,South Clairton Street,regular
10385465,highway,residential,regular
10385465,cfcc,A41,tiger
10385465,tlid,130818292:130818334:130818335,tiger
10385465,county,"Douglas, CO",tiger
10385465,source,tiger_import_dch_v0.6_20070809,tiger
10385465,reviewed,no,tiger
10385465,zip_left,80126,tiger
10385465,name_base,Clairton,tiger
10385465,name_type,St,tiger
10385465,separated,no,tiger
10385465,zip_right,80126,tiger
10385465,name_direction_prefix,S,tiger
10385487,name,Winter Way,regular
10385487,highway,residential,regular
10385487,county,"Douglas, CO",tiger
10385487,name_base,Winter,tiger
10385487,name_type,Way,tiger
10385518,ref,CR 33,regular
10385518,name,East Happy Canyon Road,regular
10385518,lanes,2,regular
10385518,name_1,County Road 33,regular
10385518,oneway,no,regular
10385518,highway,tertiary,regular
10385518,surface,asphalt,regular
10385518,cfcc,A41,tiger
10385518,county,"Douglas, CO",tiger
10385518,reviewed,no,tiger
10385518,zip_left,80108,tiger
10385518,name_base,Happy Canyon,tiger
10385518,name_type,Rd,tiger
10385518,zip_right,80108,tiger
10385518,zip_left_1,80104,tiger
10385518,name_base_1,County Road 33,tiger
10385518,zip_right_1,80104,tiger
10385518,name_direction_prefix,E,tiger
10385557,name,South Lake Gulch Road,regular
10385557,lanes,2,regular
10385557,oneway,no,regular
10385557,highway,secondary,regular
10385557,surface,asphalt,regular
10385557,maxspeed,45 mph,regular
10385557,cfcc,A41,tiger
10385557,county,"Douglas, CO",tiger
10385557,reviewed,no,tiger
10385557,zip_left,80104,tiger
10385557,name_base,Lake Gulch,tiger
10385557,name_type,Rd,tiger
10385557,zip_right,80104,tiger
10385557,name_direction_prefix,S,tiger
10385609,name,Hudson Lane,regular
10385609,oneway,no,regular
10385609,highway,residential,regular
10385609,cfcc,A41,tiger
10385609,county,"Douglas, CO",tiger
10385609,reviewed,no,tiger
10385609,name_base,Hudson,tiger
10385609,name_type,Ln,tiger
10385633,name,South Bronze Lane,regular
10385633,highway,living_street,regular
10385633,county,"Douglas, CO",tiger
10385633,zip_left,80126,tiger
10385633,name_base,Bronze,tiger
10385633,name_type,Ln,tiger
10385633,zip_right,80126,tiger
10385633,name_direction_prefix,S,tiger
10385670,name,Huntsford Place,regular
10385670,highway,residential,regular
10385670,cfcc,A41,tiger
10385670,tlid,130830752,tiger
10385670,county,"Douglas, CO",tiger
10385670,source,tiger_import_dch_v0.6_20070809,tiger
10385670,reviewed,no,tiger
10385670,zip_left,80126,tiger
10385670,name_base,Huntsford,tiger
10385670,name_type,Pl,tiger
10385670,separated,no,tiger
10385670,zip_right,80126,tiger
10385710,name,Warwick Place,regular
10385710,highway,residential,regular
10385710,cfcc,A41,tiger
10385710,tlid,130814891,tiger
10385710,county,"Douglas, CO",tiger
10385710,source,tiger_import_dch_v0.6_20070809,tiger
10385710,reviewed,no,tiger
10385710,zip_left,80108,tiger
10385710,name_base,Warwick,tiger
10385710,name_type,Pl,tiger
10385710,separated,no,tiger
10385710,zip_right,80108,tiger
10385741,name,South Jamaica Street,regular
10385741,oneway,yes,regular
10385741,highway,tertiary,regular
10385741,cfcc,A41,tiger
10385741,county,"Douglas, CO",tiger
10385741,reviewed,no,tiger
10385741,zip_left,80112,tiger
10385741,name_base,Jamaica,tiger
10385741,name_type,St,tiger
10385741,zip_right,80112,tiger
10385741,name_direction_prefix,S,tiger
10385768,name,Cornerstone Lane,regular
10385768,highway,residential,regular
10385768,cfcc,A41,tiger
10385768,county,"Douglas, CO",tiger
10385768,reviewed,no,tiger
10385768,zip_left,80134,tiger
10385768,name_base,Cornerstone,tiger
10385768,name_type,Ln,tiger
10385768,zip_right,80134,tiger
10385801,name,Hillgate,regular
10385801,name_1,East Hillgate Way,regular
10385801,highway,residential,regular
10385801,cfcc,A41,tiger
10385801,tlid,130794791,tiger
10385801,county,"Douglas, CO",tiger
10385801,source,tiger_import_dch_v0.6_20070809,tiger
10385801,reviewed,no,tiger
10385801,zip_left,80134,tiger
10385801,name_base,Hillgate,tiger
10385801,separated,no,tiger
10385801,zip_right,80134,tiger
10385801,name_base_1,Hillgate,tiger
10385801,name_type_1,Way,tiger
10385801,name_direction_prefix_1,E,tiger
10385825,name,Cougar Run,regular
10385825,highway,residential,regular
10385825,cfcc,A41,tiger
10385825,tlid,130829041:130829042,tiger
10385825,county,"Douglas, CO",tiger
10385825,source,tiger_import_dch_v0.6_20070809,tiger
10385825,reviewed,no,tiger
10385825,zip_left,80125,tiger
10385825,name_base,Cougar,tiger
10385825,name_type,Run,tiger
10385825,separated,no,tiger
10385825,zip_right,80125,tiger
10385825,upload_uuid,bulk_upload.pl-c1a3122b-a4c4-4903-b8cb-aed56cefa025,tiger
10385843,highway,residential,regular
10385843,name,Pensive Court,regular
10385843,cfcc,A41,tiger
10385843,county,"Douglas, CO",tiger
10385843,name_base,Pensive,tiger
10385843,name_type,Ct,tiger
10385843,reviewed,no,tiger
10385843,zip_left,80138,tiger
10385843,zip_right,80138,tiger
10385860,name,Malton Court,regular
10385860,highway,residential,regular
10385860,cfcc,A41,tiger
10385860,tlid,130821632,tiger
10385860,county,"Douglas, CO",tiger
10385860,source,tiger_import_dch_v0.6_20070809,tiger
10385860,reviewed,no,tiger
10385860,zip_left,80104,tiger
10385860,name_base,Malton,tiger
10385860,name_type,Ct,tiger
10385860,separated,no,tiger
10385860,zip_right,80104,tiger
10385881,name,South Roadrunner Street,regular
10385881,highway,residential,regular
10385881,cfcc,A41,tiger
10385881,tlid,130816294:130816301:130816309,tiger
10385881,county,"Douglas, CO",tiger
10385881,source,tiger_import_dch_v0.6_20070809,tiger
10385881,reviewed,no,tiger
10385881,zip_left,80129,tiger
10385881,name_base,Roadrunner,tiger
10385881,name_type,St,tiger
10385881,separated,no,tiger
10385881,zip_right,80129,tiger
10385881,name_direction_prefix,S,tiger
10385899,name,Onyx Street,regular
10385899,highway,residential,regular
10385899,cfcc,A41,tiger
10385899,county,"Douglas, CO",tiger
10385899,reviewed,no,tiger
10385899,name_base,Onyx,tiger
10385899,name_type,St,tiger
10385914,name,East Derby Way,regular
10385914,highway,residential,regular
10385914,cfcc,A41,tiger
10385914,county,"Douglas, CO",tiger
10385914,reviewed,no,tiger
10385914,zip_left,80134,tiger
10385914,name_base,Derby,tiger
10385914,name_type,Way,tiger
10385914,zip_right,80134,tiger
10385914,name_direction_prefix,E,tiger
10385931,name,Amber Rock Drive,regular
10385931,highway,residential,regular
10385931,cfcc,A41,tiger
10385931,county,"Douglas, CO",tiger
10385931,reviewed,no,tiger
10385931,zip_left,80134,tiger
10385931,name_base,Amber Rock,tiger
10385931,name_type,Dr,tiger
10385931,zip_right,80134,tiger
10385958,name,Bluegate Way,regular
10385958,highway,residential,regular
10385958,cfcc,A41,tiger
10385958,county,"Douglas, CO",tiger
10385958,reviewed,yes,tiger
10385958,name_base,Bluegate,tiger
10385958,name_type,Way,tiger
10385989,name,Brook Hill Avenue,regular
10385989,highway,residential,regular
10385989,cfcc,A41,tiger
10385989,tlid,130830491:130832239,tiger
10385989,county,"Douglas, CO",tiger
10385989,source,tiger_import_dch_v0.6_20070809,tiger
10385989,reviewed,no,tiger
10385989,zip_left,80124,tiger
10385989,name_base,Brook Hill,tiger
10385989,name_type,Ave,tiger
10385989,separated,no,tiger
10385989,zip_right,80124,tiger
10386013,name,Oak Court,regular
10386013,highway,residential,regular
10386013,cfcc,A41,tiger
10386013,county,"Douglas, CO",tiger
10386013,reviewed,no,tiger
10386013,zip_left,80108,tiger
10386013,name_base,Oak,tiger
10386013,name_type,Ct,tiger
10386013,zip_right,80108,tiger
10386032,name,Northbrook Avenue,regular
10386032,highway,residential,regular
10386032,cfcc,A41,tiger
10386032,tlid,130839519:130833145,tiger
10386032,county,"Douglas, CO",tiger
10386032,source,tiger_import_dch_v0.6_20070809,tiger
10386032,reviewed,no,tiger
10386032,zip_left,80104,tiger
10386032,name_base,Northbrook,tiger
10386032,name_type,Ave,tiger
10386032,separated,no,tiger
10386067,name,Timbercrest Lane,regular
10386067,highway,residential,regular
10386067,cfcc,A41,tiger
10386067,tlid,130839568:130839412,tiger
10386067,county,"Douglas, CO",tiger
10386067,source,tiger_import_dch_v0.6_20070809,tiger
10386067,reviewed,no,tiger
10386067,zip_left,80104,tiger
10386067,name_base,Timbercrest,tiger
10386067,name_type,Ln,tiger
10386067,separated,no,tiger
10386067,zip_right,80104,tiger
10386067,zip_left_1,80108,tiger
10386067,zip_right_1,80108,tiger
10386100,name,North Pinery Parkway,regular
10386100,highway,residential,regular
10386100,cfcc,A41,tiger
10386100,county,"Douglas, CO",tiger
10386100,reviewed,no,tiger
10386100,name_base,Pinery,tiger
10386100,name_type,Pky,tiger
10386100,name_direction_prefix,N,tiger
10386132,name,Monarch Boulevard,regular
10386132,highway,residential,regular
10386132,cfcc,A41,tiger
10386132,county,"Douglas, CO",tiger
10386132,reviewed,no,tiger
10386132,name_base,Monarch,tiger
10386132,name_type,Blvd,tiger
10386151,name,Golden Eye Drive,regular
10386151,highway,residential,regular
10386151,cfcc,A41,tiger
10386151,tlid,130834776,tiger
10386151,county,"Douglas, CO",tiger
10386151,source,tiger_import_dch_v0.6_20070809,tiger
10386151,reviewed,no,tiger
10386151,name_base,Golden Eye,tiger
10386151,name_type,Dr,tiger
10386151,separated,no,tiger
10386188,name,Gleneagles Village Parkway,regular
10386188,oneway,yes,regular
10386188,highway,tertiary,regular
10386188,cfcc,A41,tiger
10386188,county,"Douglas, CO",tiger
10386188,name_base,Gleneagles Village,tiger
10386188,name_type,Pky,tiger
10386212,name,Opal Hill Drive,regular
10386212,highway,residential,regular
10386212,cfcc,A41,tiger
10386212,county,"Douglas, CO",tiger
10386212,reviewed,no,tiger
10386212,zip_left,80134,tiger
10386212,name_base,Opal Hill,tiger
10386212,name_type,Dr,tiger
10386212,zip_right,80134,tiger
10386234,name,Cinnamon Court,regular
10386234,name_1,Cinnamon Street,regular
10386234,highway,residential,regular
10386234,cfcc,A41,tiger
10386234,tlid,130794548,tiger
10386234,county,"Douglas, CO",tiger
10386234,source,tiger_import_dch_v0.6_20070809,tiger
10386234,reviewed,no,tiger
10386234,zip_left,80104,tiger
10386234,name_base,Cinnamon,tiger
10386234,name_type,Ct,tiger
10386234,separated,no,tiger
10386234,zip_right,80104,tiger
10386234,name_base_1,Cinnamon,tiger
10386234,name_type_1,St,tiger
10386257,name,East Wickerdale Lane,regular
10386257,highway,residential,regular
10386257,cfcc,A41,tiger
10386257,county,"Douglas, CO",tiger
10386257,reviewed,no,tiger
10386257,zip_left,80130,tiger
10386257,name_base,Wickerdale,tiger
10386257,name_type,Ln,tiger
10386257,zip_right,80130,tiger
10386257,name_direction_prefix,E,tiger
10386288,name,East Edinborough Place,regular
10386288,source,bing,regular
10386288,highway,residential,regular
10386288,cfcc,A41,tiger
10386288,county,"Douglas, CO",tiger
10386288,zip_left,80138,tiger
10386288,name_base,Edinborough,tiger
10386288,name_type,Pl,tiger
10386288,zip_right,80138,tiger
10386288,name_direction_prefix,E,tiger
10386317,highway,residential,regular
10386317,name,Riverdale Way,regular
10386317,oneway,yes,regular
10386317,source,ground,regular
10386317,cfcc,A41,tiger
10386317,county,"Douglas, CO",tiger
10386317,name_base,Riverdale,tiger
10386317,name_type,Way,tiger
10386317,reviewed,no,tiger
10386317,zip_left,80138,tiger
10386317,zip_right,80138,tiger
10386344,name,Drake Place,regular
10386344,highway,residential,regular
10386344,cfcc,A41,tiger
10386344,county,"Douglas, CO",tiger
10386344,reviewed,no,tiger
10386344,name_base,Drake,tiger
10386344,name_type,Pl,tiger
10386376,name,Cinnamon Bear Street,regular
10386376,highway,service,regular
10386376,service,driveway,regular
10386376,cfcc,A41,tiger
10386376,county,"Douglas, CO",tiger
10386376,reviewed,no,tiger
10386376,zip_left,80135,tiger
10386376,name_base,Cinnamon Bear,tiger
10386376,name_type,St,tiger
10386376,zip_right,80135,tiger
10386412,name,Martingale Drive West,regular
10386412,highway,residential,regular
10386412,cfcc,A41,tiger
10386412,county,"Douglas, CO",tiger
10386412,zip_left,80134,tiger
10386412,name_base,Martingale,tiger
10386412,name_type,Dr,tiger
10386412,zip_right,80134,tiger
10386412,name_direction_suffix,W,tiger
10386441,name,West Briarhollow Lane,regular
10386441,highway,residential,regular
10386441,cfcc,A41,tiger
10386441,tlid,130816695:130816687:130816690:130816704:130816705,tiger
10386441,county,"Douglas, CO",tiger
10386441,source,tiger_import_dch_v0.6_20070809,tiger
10386441,reviewed,no,tiger
10386441,zip_left,80129,tiger
10386441,name_base,Briarhollow,tiger
10386441,name_type,Ln,tiger
10386441,separated,no,tiger
10386441,zip_right,80129,tiger
10386441,name_direction_prefix,W,tiger
10386461,name,Glendale Lane,regular
10386461,highway,residential,regular
10386461,cfcc,A41,tiger
10386461,county,"Douglas, CO",tiger
10386461,reviewed,no,tiger
10386461,zip_left,80134,tiger
10386461,name_base,Glendale,tiger
10386461,name_type,Ln,tiger
10386461,zip_right,80134,tiger
10386481,name,South Winrock Street,regular
10386481,highway,residential,regular
10386481,county,"Douglas, CO",tiger
10386481,zip_left,80126,tiger
10386481,name_base,Winrock,tiger
10386481,name_type,St,tiger
10386481,zip_right,80126,tiger
10386481,name_direction_prefix,S,tiger
10386507,name,Hills Way,regular
10386507,oneway,no,regular
10386507,highway,residential,regular
10386507,cfcc,A41,tiger
10386507,county,"Douglas, CO",tiger
10386537,name,Frank Gardener Way,regular
10386537,highway,residential,regular
10386537,cfcc,A41,tiger
10386537,tlid,130831766:130840762:130840763,tiger
10386537,county,"Douglas, CO",tiger
10386537,source,tiger_import_dch_v0.6_20070809,tiger
10386537,reviewed,no,tiger
10386537,zip_left,80134,tiger
10386537,name_base,Frank Gardener,tiger
10386537,name_type,Way,tiger
10386537,separated,no,tiger
10386537,zip_right,80134,tiger
10386537,upload_uuid,bulk_upload.pl-c1a3122b-a4c4-4903-b8cb-aed56cefa025,tiger
10386579,name,Brown Fox Trail,regular
10386579,highway,residential,regular
10386579,cfcc,A41,tiger
10386579,county,"Douglas, CO",tiger
10386579,reviewed,no,tiger
10386579,zip_left,80125,tiger
10386579,name_base,Brown Fox,tiger
10386579,name_type,Trl,tiger
10386579,zip_right,80125,tiger
10386613,highway,tertiary,regular
10386613,lanes,2,regular
10386613,maxspeed,30 mph,regular
10386613,name,Castleton Drive,regular
10386613,name_1,Castleton Drive,regular
10386613,oneway,no,regular
10386613,surface,concrete,regular
10386613,cfcc,A41,tiger
10386613,county,"Douglas, CO",tiger
10386613,name_base,Castleton,tiger
10386613,name_base_1,Castleton,tiger
10386613,name_type,Rd,tiger
10386613,name_type_1,Dr,tiger
10386613,reviewed,no,tiger
10386613,zip_left,80104,tiger
10386613,zip_right,80104,tiger
10386668,name,Hidden Valley Road,regular
10386668,highway,residential,regular
10386668,cfcc,A41,tiger
10386668,county,"Douglas, CO",tiger
10386668,reviewed,no,tiger
10386668,zip_left,80135,tiger
10386668,name_base,Hidden Valley,tiger
10386668,name_type,Rd,tiger
10386668,zip_right,80135,tiger
10386705,name,South Darwin Lane,regular
10386705,name_1,Darwin Lane,regular
10386705,highway,residential,regular
10386705,cfcc,A41,tiger
10386705,county,"Douglas, CO",tiger
10386705,reviewed,no,tiger
10386705,zip_left,80130,tiger
10386705,name_base,Darwin,tiger
10386705,name_type,Ln,tiger
10386705,zip_right,80130,tiger
10386705,name_base_1,Darwin,tiger
10386705,name_type_1,Ln,tiger
10386705,name_direction_prefix,S,tiger
10386721,name,Roxborough Drive,regular
10386721,oneway,yes,regular
10386721,highway,tertiary,regular
10386721,cfcc,A41,tiger
10386721,county,"Douglas, CO",tiger
10386721,reviewed,no,tiger
10386721,name_base,Roxborough,tiger
10386721,name_type,Dr,tiger
10386740,name,East Garnet Court,regular
10386740,highway,residential,regular
10386740,cfcc,A41,tiger
10386740,tlid,130818594,tiger
10386740,county,"Douglas, CO",tiger
10386740,source,tiger_import_dch_v0.6_20070809,tiger
10386740,reviewed,no,tiger
10386740,zip_left,80126,tiger
10386740,name_base,Garnet,tiger
10386740,name_type,Ct,tiger
10386740,separated,no,tiger
10386740,zip_right,80126,tiger
10386740,name_direction_prefix,E,tiger
10386761,name,Dragoon Court,regular
10386761,highway,residential,regular
10386761,cfcc,A41,tiger
10386761,tlid,130828290:130828291:130831985,tiger
10386761,county,"Douglas, CO",tiger
10386761,source,tiger_import_dch_v0.6_20070809,tiger
10386761,reviewed,no,tiger
10386761,zip_left,80109,tiger
10386761,name_base,Dragoon,tiger
10386761,name_type,Ct,tiger
10386761,separated,no,tiger
10386761,zip_right,80109,tiger
10386783,name,East Horseshoe Circle,regular
10386783,highway,residential,regular
10386783,surface,unpaved,regular
10386783,cfcc,A41,tiger
10386783,county,"Douglas, CO",tiger
10386783,reviewed,yes,tiger
10386783,name_base,Horseshoe,tiger
10386783,name_type,Cir,tiger
10386783,name_direction_prefix,E,tiger
10386800,name,South Atherton Way,regular
10386800,highway,residential,regular
10386800,cfcc,A41,tiger
10386800,county,"Douglas, CO",tiger
10386800,reviewed,no,tiger
10386800,zip_left,80130,tiger
10386800,name_base,Atherton,tiger
10386800,name_type,Way,tiger
10386800,zip_right,80130,tiger
10386800,name_direction_prefix,S,tiger
10386823,name,N Castleton Drive,regular
10386823,lanes,2,regular
10386823,oneway,no,regular
10386823,highway,tertiary,regular
10386823,surface,paved,regular
10386823,cfcc,A41,tiger
10386823,county,"Douglas, CO",tiger
10386823,reviewed,no,tiger
10386844,name,Northridge Road,regular
10386844,highway,residential,regular
10386844,county,"Douglas, CO",tiger
10386844,zip_left,80126,tiger
10386844,name_base,Northridge,tiger
10386844,name_type,Rd,tiger
10386844,zip_right,80126,tiger
10386882,name,Ravenswood Way,regular
10386882,highway,residential,regular
10386882,cfcc,A41,tiger
10386882,tlid,130831089:130851771,tiger
10386882,county,"Douglas, CO",tiger
10386882,source,tiger_import_dch_v0.6_20070809,tiger
10386882,reviewed,no,tiger
10386882,zip_left,80130,tiger
10386882,name_base,Ravenswood,tiger
10386882,name_type,Way,tiger
10386882,separated,no,tiger
10386882,zip_right,80130,tiger
10386882,upload_uuid,bulk_upload.pl-c1a3122b-a4c4-4903-b8cb-aed56cefa025,tiger
10386918,name,East Hickock Drive,regular
10386918,oneway,no,regular
10386918,highway,residential,regular
10386918,surface,asphalt,regular
10386918,cfcc,A41,tiger
10386918,county,"Douglas, CO",tiger
10386918,reviewed,no,tiger
10386918,zip_left,80134,tiger
10386918,name_base,Hickock,tiger
10386918,name_type,Dr,tiger
10386918,zip_right,80134,tiger
10386918,name_direction_prefix,E,tiger
10386949,name,East McGill Court,regular
10386949,highway,residential,regular
10386949,cfcc,A41,tiger
10386949,county,"Douglas, CO",tiger
10386949,reviewed,no,tiger
10386949,zip_left,80134,tiger
10386949,name_base,McGill,tiger
10386949,name_type,Ct,tiger
10386949,zip_right,80134,tiger
10386949,name_direction_prefix,E,tiger
10386985,name,Santa Fe Drive,regular
10386985,lanes,2,regular
10386985,layer,1,regular
10386985,bridge,yes,regular
10386985,oneway,yes,regular
10386985,source,bing,regular
10386985,highway,secondary,regular
10386985,surface,paved,regular
10386985,cfcc,A21,tiger
10386985,county,"Douglas, CO",tiger
10386985,zip_left,80135,tiger
10386985,zip_right,80135,tiger
10387009,name,Willow Reed Circle West,regular
10387009,highway,residential,regular
10387009,cfcc,A41,tiger
10387009,county,"Douglas, CO",tiger
10387009,zip_left,80134,tiger
10387009,name_base,Willow Reed,tiger
10387009,name_type,Cir,tiger
10387009,zip_right,80134,tiger
10387009,name_direction_suffix,W,tiger
10387036,name,South Dampler Way,regular
10387036,highway,residential,regular
10387036,cfcc,A41,tiger
10387036,tlid,130819869,tiger
10387036,county,"Douglas, CO",tiger
10387036,source,tiger_import_dch_v0.6_20070809,tiger
10387036,reviewed,no,tiger
10387036,zip_left,80130,tiger
10387036,name_base,Dampler,tiger
10387036,name_type,Way,tiger
10387036,separated,no,tiger
10387036,zip_right,80130,tiger
10387036,name_direction_prefix,S,tiger
10387062,name,East Osprey Court,regular
10387062,highway,residential,regular
10387062,county,"Douglas, CO",tiger
10387062,zip_left,80130,tiger
10387062,name_base,Osprey,tiger
10387062,name_type,Ct,tiger
10387062,zip_right,80130,tiger
10387062,name_direction_prefix,E,tiger
10387100,name,North Lariat Drive,regular
10387100,highway,residential,regular
10387100,cfcc,A41,tiger
10387100,county,"Douglas, CO",tiger
10387100,reviewed,no,tiger
10387100,zip_left,80108,tiger
10387100,name_base,Lariat,tiger
10387100,name_type,Dr,tiger
10387100,zip_right,80108,tiger
10387100,name_direction_prefix,N,tiger
10387128,name,Mount Elbert Place,regular
10387128,highway,residential,regular
10387128,cfcc,A41,tiger
10387128,county,"Douglas, CO",tiger
10387128,reviewed,no,tiger
10387128,zip_left,80138,tiger
10387128,name_base,Mount Elbert,tiger
10387128,name_type,Pl,tiger
10387128,zip_right,80138,tiger
10387146,name,North Heather Drive,regular
10387146,highway,residential,regular
10387146,cfcc,A41,tiger
10387146,county,"Douglas, CO",tiger
10387146,reviewed,no,tiger
10387146,zip_left,80108,tiger
10387146,name_base,Heather,tiger
10387146,name_type,Dr,tiger
10387146,zip_right,80108,tiger
10387146,name_direction_prefix,N,tiger
10387175,name,Chatfield State Park,regular
10387175,highway,residential,regular
10387175,cfcc,A41,tiger
10387175,tlid,130799058:130799062:130798894:130799072,tiger
10387175,county,"Douglas, CO",tiger
10387175,source,tiger_import_dch_v0.6_20070809,tiger
10387175,reviewed,no,tiger
10387175,name_base,Chatfield State Park,tiger
10387175,separated,no,tiger
10387175,upload_uuid,bulk_upload.pl-c1a3122b-a4c4-4903-b8cb-aed56cefa025,tiger
10387204,name,South Valley View Drive,regular
10387204,highway,residential,regular
10387204,cfcc,A41,tiger
10387204,tlid,130851882,tiger
10387204,county,"Douglas, CO",tiger
10387204,source,tiger_import_dch_v0.6_20070809,tiger
10387204,reviewed,no,tiger
10387204,name_base,Valley View,tiger
10387204,name_type,Dr,tiger
10387204,separated,no,tiger
10387204,name_direction_prefix,S,tiger
10387230,name,Ledge Rock Drive,regular
10387230,highway,residential,regular
10387230,cfcc,A41,tiger
10387230,county,"Douglas, CO",tiger
10387230,zip_left,80134,tiger
10387230,name_base,Ledge Rock,tiger
10387230,name_type,Dr,tiger
10387230,zip_right,80134,tiger
10387260,name,Rabbitbrush Way,regular
10387260,highway,residential,regular
10387260,cfcc,A41,tiger
10387260,tlid,130805226:130802904:130802906:130802918,tiger
